Generation,Current Average,Current High,Size,TurnLim,Mutations,newseedfreq,Inequity,oldvsnew,percChild
14820,-5.425,1,16,20,40,2000,10.0,0.05,0.2
14825,-4.425,4,16,20,40,2000,10.0,0.05,0.2
14830,-3.625,2,16,20,40,2000,10.0,0.05,0.2
14835,0.5,3,16,20,40,2000,10.0,0.05,0.2
14840,-2.625,2,16,20,40,2000,10.0,0.05,0.2
14845,-3.25,1,16,20,40,2000,10.0,0.05,0.2
14850,-2.075,2,16,20,40,2000,10.0,0.05,0.2
14855,-1.525,2,16,20,40,2000,10.0,0.05,0.2
14860,0.025,1,16,20,40,2000,10.0,0.05,0.2
14865,-3.55,3,16,20,40,2000,10.0,0.05,0.2
14870,-3.45,2,16,20,40,2000,10.0,0.05,0.2
14875,0.3,4,16,20,40,2000,10.0,0.05,0.2
14880,-3.15,3,16,20,40,2000,10.0,0.05,0.2
14885,-2.35,3,16,20,40,2000,10.0,0.05,0.2
14890,-1.6,3,16,20,40,2000,10.0,0.05,0.2
14895,-2.5,3,16,20,40,2000,10.0,0.05,0.2
14900,-6.775,3,16,20,40,2000,10.0,0.05,0.2
14905,-2.15,2,16,20,40,2000,10.0,0.05,0.2
14910,-2.8,3,16,20,40,2000,10.0,0.05,0.2
14915,-1.2,2,16,20,40,2000,10.0,0.05,0.2
14920,-0.025,2,16,20,40,2000,10.0,0.05,0.2
14925,-1.25,4,16,20,40,2000,10.0,0.05,0.2
14930,-3.675,5,16,20,40,2000,10.0,0.05,0.2
14935,-3.525,2,16,20,40,2000,10.0,0.05,0.2
14940,-3.95,3,16,20,40,2000,10.0,0.05,0.2
14945,-2.3,3,16,20,40,2000,10.0,0.05,0.2
14950,-2.675,2,16,20,40,2000,10.0,0.05,0.2
14955,-4.2,2,16,20,40,2000,10.0,0.05,0.2
14960,-2.775,3,16,20,40,2000,10.0,0.05,0.2
14965,-3.475,2,16,20,40,2000,10.0,0.05,0.2
14970,-2.15,2,16,20,40,2000,10.0,0.05,0.2
14975,-4.425,1,16,20,40,2000,10.0,0.05,0.2
14980,-2.45,2,16,20,40,2000,10.0,0.05,0.2
14985,-3.3,1,16,20,40,2000,10.0,0.05,0.2
14990,-2.625,3,16,20,40,2000,10.0,0.05,0.2
14995,-2.675,3,16,20,40,2000,10.0,0.05,0.2
15000,-3.85,1,16,20,40,2000,10.0,0.05,0.2
15005,-3.25,3,16,20,40,2000,10.0,0.05,0.2
15010,-2.575,2,16,20,40,2000,10.0,0.05,0.2
15015,-1.6,3,16,20,40,2000,10.0,0.05,0.2
15020,-3.15,2,16,20,40,2000,10.0,0.05,0.2
15025,-3.925,4,16,20,40,2000,10.0,0.05,0.2
15030,-6.175,2,16,20,40,2000,10.0,0.05,0.2
15035,-3.6,4,16,20,40,2000,10.0,0.05,0.2
15040,-0.575,3,16,20,40,2000,10.0,0.05,0.2
15045,-4.975,2,16,20,40,2000,10.0,0.05,0.2
15050,-1.675,4,16,20,40,2000,10.0,0.05,0.2
15055,-3.0,3,16,20,40,2000,10.0,0.05,0.2
15060,-1.275,4,16,20,40,2000,10.0,0.05,0.2
15065,-2.0,1,16,20,40,2000,10.0,0.05,0.2
15070,-3.15,3,16,20,40,2000,10.0,0.05,0.2
15075,-0.45,3,16,20,40,2000,10.0,0.05,0.2
15080,-2.175,2,16,20,40,2000,10.0,0.05,0.2
15085,-0.45,5,16,20,40,2000,10.0,0.05,0.2
15090,-0.025,5,16,20,40,2000,10.0,0.05,0.2
15095,-1.475,3,16,20,40,2000,10.0,0.05,0.2
15100,-4.575,2,16,20,40,2000,10.0,0.05,0.2
15105,-1.2,3,16,20,40,2000,10.0,0.05,0.2
15110,-0.575,2,16,20,40,2000,10.0,0.05,0.2
15115,-1.65,2,16,20,40,2000,10.0,0.05,0.2
15120,-0.725,3,16,20,40,2000,10.0,0.05,0.2
15125,-2.425,3,16,20,40,2000,10.0,0.05,0.2
15130,-2.2,2,16,20,40,2000,10.0,0.05,0.2
15135,-3.0,2,16,20,40,2000,10.0,0.05,0.2
15140,-2.775,2,16,20,40,2000,10.0,0.05,0.2
15145,-2.675,2,16,20,40,2000,10.0,0.05,0.2
15150,-0.05,2,16,20,40,2000,10.0,0.05,0.2
15155,-5.525,1,16,20,40,2000,10.0,0.05,0.2
15160,-3.25,2,16,20,40,2000,10.0,0.05,0.2
15165,-2.0,3,16,20,40,2000,10.0,0.05,0.2
15170,0.1,3,16,20,40,2000,10.0,0.05,0.2
15175,-2.0,2,16,20,40,2000,10.0,0.05,0.2
15180,-3.325,2,16,20,40,2000,10.0,0.05,0.2
15185,-0.7,3,16,20,40,2000,10.0,0.05,0.2
15190,-4.725,1,16,20,40,2000,10.0,0.05,0.2
15195,-5.275,1,16,20,40,2000,10.0,0.05,0.2
15200,-1.675,2,16,20,40,2000,10.0,0.05,0.2
15205,0.275,1,16,20,40,2000,10.0,0.05,0.2
15210,-6.125,1,16,20,40,2000,10.0,0.05,0.2
15215,-1.575,2,16,20,40,2000,10.0,0.05,0.2
15220,0.525,2,16,20,40,2000,10.0,0.05,0.2
15225,-0.05,1,16,20,40,2000,10.0,0.05,0.2
15230,-0.95,4,16,20,40,2000,10.0,0.05,0.2
15235,-0.325,4,16,20,40,2000,10.0,0.05,0.2
15240,0.125,5,16,20,40,2000,10.0,0.05,0.2
15245,-3.575,3,16,20,40,2000,10.0,0.05,0.2
15250,-3.225,3,16,20,40,2000,10.0,0.05,0.2
15255,-0.8,2,16,20,40,2000,10.0,0.05,0.2
15260,-0.275,5,16,20,40,2000,10.0,0.05,0.2
15265,1.175,3,16,20,40,2000,10.0,0.05,0.2
15270,-3.475,4,16,20,40,2000,10.0,0.05,0.2
15275,0.55,4,16,20,40,2000,10.0,0.05,0.2
15280,-5.9,3,16,20,40,2000,10.0,0.05,0.2
15285,-1.55,2,16,20,40,2000,10.0,0.05,0.2
15290,-2.675,3,16,20,40,2000,10.0,0.05,0.2
15295,-1.9,2,16,20,40,2000,10.0,0.05,0.2
15300,-2.0,3,16,20,40,2000,10.0,0.05,0.2
15305,-2.975,3,16,20,40,2000,10.0,0.05,0.2
15310,-5.45,3,16,20,40,2000,10.0,0.05,0.2
15315,-1.775,5,16,20,40,2000,10.0,0.05,0.2
15320,-2.2,6,16,20,40,2000,10.0,0.05,0.2
15325,0.4,5,16,20,40,2000,10.0,0.05,0.2
15330,-0.65,4,16,20,40,2000,10.0,0.05,0.2
15335,-0.575,2,16,20,40,2000,10.0,0.05,0.2
15340,-1.625,3,16,20,40,2000,10.0,0.05,0.2
15345,-1.825,4,16,20,40,2000,10.0,0.05,0.2
15350,-3.95,5,16,20,40,2000,10.0,0.05,0.2
15355,-2.25,4,16,20,40,2000,10.0,0.05,0.2
15360,-0.925,2,16,20,40,2000,10.0,0.05,0.2
15365,-2.725,3,16,20,40,2000,10.0,0.05,0.2
15370,-0.7,3,16,20,40,2000,10.0,0.05,0.2
15375,-1.6,2,16,20,40,2000,10.0,0.05,0.2
15380,-3.45,3,16,20,40,2000,10.0,0.05,0.2
15385,0.05,2,16,20,40,2000,10.0,0.05,0.2
15390,0.375,2,16,20,40,2000,10.0,0.05,0.2
15395,-2.45,2,16,20,40,2000,10.0,0.05,0.2
15400,-2.3,4,16,20,40,2000,10.0,0.05,0.2
15405,-2.85,2,16,20,40,2000,10.0,0.05,0.2
15410,-1.225,2,16,20,40,2000,10.0,0.05,0.2
15415,-3.075,2,16,20,40,2000,10.0,0.05,0.2
15420,-2.325,1,16,20,40,2000,10.0,0.05,0.2
15425,-3.45,5,16,20,40,2000,10.0,0.05,0.2
15430,-1.475,2,16,20,40,2000,10.0,0.05,0.2
15435,-2.575,2,16,20,40,2000,10.0,0.05,0.2
15440,-4.0,3,16,20,40,2000,10.0,0.05,0.2
15445,-2.875,2,16,20,40,2000,10.0,0.05,0.2
15450,-1.225,2,16,20,40,2000,10.0,0.05,0.2
15455,0.375,2,16,20,40,2000,10.0,0.05,0.2
15460,-2.45,2,16,20,40,2000,10.0,0.05,0.2
15465,0.375,2,16,20,40,2000,10.0,0.05,0.2
15470,-0.525,2,16,20,40,2000,10.0,0.05,0.2
15475,-4.325,2,16,20,40,2000,10.0,0.05,0.2
15480,-2.55,2,16,20,40,2000,10.0,0.05,0.2
15485,-5.575,2,16,20,40,2000,10.0,0.05,0.2
15490,-5.5,2,16,20,40,2000,10.0,0.05,0.2
15495,-3.15,1,16,20,40,2000,10.0,0.05,0.2
15500,-6.5,1,16,20,40,2000,10.0,0.05,0.2
15505,-5.225,1,16,20,40,2000,10.0,0.05,0.2
15510,-2.425,4,16,20,40,2000,10.0,0.05,0.2
15515,-2.3,3,16,20,40,2000,10.0,0.05,0.2
15520,-0.125,2,16,20,40,2000,10.0,0.05,0.2
15525,-0.925,2,16,20,40,2000,10.0,0.05,0.2
15530,-7.3,3,16,20,40,2000,10.0,0.05,0.2
15535,-3.85,3,16,20,40,2000,10.0,0.05,0.2
15540,0.6,3,16,20,40,2000,10.0,0.05,0.2
15545,-0.15,3,16,20,40,2000,10.0,0.05,0.2
15550,-4.225,3,16,20,40,2000,10.0,0.05,0.2
15555,-1.3,3,16,20,40,2000,10.0,0.05,0.2
15560,-2.7,3,16,20,40,2000,10.0,0.05,0.2
15565,-0.15,3,16,20,40,2000,10.0,0.05,0.2
15570,-1.975,3,16,20,40,2000,10.0,0.05,0.2
15575,-0.125,2,16,20,40,2000,10.0,0.05,0.2
15580,0.125,2,16,20,40,2000,10.0,0.05,0.2
15585,-0.175,3,16,20,40,2000,10.0,0.05,0.2
15590,0.25,5,16,20,40,2000,10.0,0.05,0.2
15595,-0.375,3,16,20,40,2000,10.0,0.05,0.2
15600,-1.225,4,16,20,40,2000,10.0,0.05,0.2
15605,0.5,4,16,20,40,2000,10.0,0.05,0.2
15610,-1.95,2,16,20,40,2000,10.0,0.05,0.2
15615,-0.825,3,16,20,40,2000,10.0,0.05,0.2
15620,-2.775,3,16,20,40,2000,10.0,0.05,0.2
15625,-3.525,2,16,20,40,2000,10.0,0.05,0.2
15630,-1.925,2,16,20,40,2000,10.0,0.05,0.2
15635,-0.775,4,16,20,40,2000,10.0,0.05,0.2
15640,0.725,1,16,20,40,2000,10.0,0.05,0.2
15645,-0.975,2,16,20,40,2000,10.0,0.05,0.2
15650,-2.45,1,16,20,40,2000,10.0,0.05,0.2
15655,0.725,3,16,20,40,2000,10.0,0.05,0.2
15660,-0.425,2,16,20,40,2000,10.0,0.05,0.2
15665,-1.0,3,16,20,40,2000,10.0,0.05,0.2
15670,0.625,4,16,20,40,2000,10.0,0.05,0.2
15675,-3.45,4,16,20,40,2000,10.0,0.05,0.2
15680,-3.125,2,16,20,40,2000,10.0,0.05,0.2
15685,-1.6,3,16,20,40,2000,10.0,0.05,0.2
15690,0.15,3,16,20,40,2000,10.0,0.05,0.2
15695,0.425,4,16,20,40,2000,10.0,0.05,0.2
15700,0.85,2,16,20,40,2000,10.0,0.05,0.2
15705,0.3,3,16,20,40,2000,10.0,0.05,0.2
15710,0.075,4,16,20,40,2000,10.0,0.05,0.2
15715,-1.25,3,16,20,40,2000,10.0,0.05,0.2
15720,-0.275,3,16,20,40,2000,10.0,0.05,0.2
15725,-0.225,2,16,20,40,2000,10.0,0.05,0.2
15730,-2.6,1,16,20,40,2000,10.0,0.05,0.2
15735,-0.15,2,16,20,40,2000,10.0,0.05,0.2
15740,-1.0,3,16,20,40,2000,10.0,0.05,0.2
15745,-2.2,3,16,20,40,2000,10.0,0.05,0.2
15750,-2.375,2,16,20,40,2000,10.0,0.05,0.2
15755,0.225,4,16,20,40,2000,10.0,0.05,0.2
15760,-1.15,2,16,20,40,2000,10.0,0.05,0.2
15765,-2.2,3,16,20,40,2000,10.0,0.05,0.2
15770,-3.1,4,16,20,40,2000,10.0,0.05,0.2
15775,-4.65,2,16,20,40,2000,10.0,0.05,0.2
15780,-5.675,1,16,20,40,2000,10.0,0.05,0.2
15785,-2.475,2,16,20,40,2000,10.0,0.05,0.2
15790,-5.55,3,16,20,40,2000,10.0,0.05,0.2
15795,-5.25,4,16,20,40,2000,10.0,0.05,0.2
15800,-1.0,5,16,20,40,2000,10.0,0.05,0.2
15805,-3.2,4,16,20,40,2000,10.0,0.05,0.2
15810,-1.175,3,16,20,40,2000,10.0,0.05,0.2
15815,-5.425,3,16,20,40,2000,10.0,0.05,0.2
15820,-1.45,3,16,20,40,2000,10.0,0.05,0.2
15825,-4.15,5,16,20,40,2000,10.0,0.05,0.2
15830,0.475,5,16,20,40,2000,10.0,0.05,0.2
15835,0.45,4,16,20,40,2000,10.0,0.05,0.2
15840,-0.65,4,16,20,40,2000,10.0,0.05,0.2
15845,-0.4,3,16,20,40,2000,10.0,0.05,0.2
15850,-1.125,3,16,20,40,2000,10.0,0.05,0.2
15855,-4.075,3,16,20,40,2000,10.0,0.05,0.2
15860,-3.525,2,16,20,40,2000,10.0,0.05,0.2
15865,-2.15,3,16,20,40,2000,10.0,0.05,0.2
15870,-4.55,3,16,20,40,2000,10.0,0.05,0.2
15875,-2.375,1,16,20,40,2000,10.0,0.05,0.2
15880,-1.775,3,16,20,40,2000,10.0,0.05,0.2
15885,1.875,5,16,20,40,2000,10.0,0.05,0.2
15890,-3.95,2,16,20,40,2000,10.0,0.05,0.2
15895,-1.55,2,16,20,40,2000,10.0,0.05,0.2
15900,-1.975,3,16,20,40,2000,10.0,0.05,0.2
15905,-4.275,2,16,20,40,2000,10.0,0.05,0.2
15910,-6.9,3,16,20,40,2000,10.0,0.05,0.2
15915,-4.0,3,16,20,40,2000,10.0,0.05,0.2
15920,-2.625,4,16,20,40,2000,10.0,0.05,0.2
15925,-4.45,1,16,20,40,2000,10.0,0.05,0.2
15930,-1.75,2,16,20,40,2000,10.0,0.05,0.2
15935,-0.75,2,16,20,40,2000,10.0,0.05,0.2
15940,-3.425,2,16,20,40,2000,10.0,0.05,0.2
15945,0.575,3,16,20,40,2000,10.0,0.05,0.2
15950,0.525,4,16,20,40,2000,10.0,0.05,0.2
15955,-0.925,5,16,20,40,2000,10.0,0.05,0.2
15960,-2.25,4,16,20,40,2000,10.0,0.05,0.2
15965,-0.75,3,16,20,40,2000,10.0,0.05,0.2
15970,-2.125,2,16,20,40,2000,10.0,0.05,0.2
15975,-5.05,1,16,20,40,2000,10.0,0.05,0.2
15980,-0.8,2,16,20,40,2000,10.0,0.05,0.2
15985,-4.25,2,16,20,40,2000,10.0,0.05,0.2
15990,-3.5,1,16,20,40,2000,10.0,0.05,0.2
15995,-3.225,2,16,20,40,2000,10.0,0.05,0.2
16000,-1.85,4,16,20,40,2000,10.0,0.05,0.2
16005,-2.225,2,16,20,40,2000,10.0,0.05,0.2
16010,-2.15,3,16,20,40,2000,10.0,0.05,0.2
16015,-7.05,2,16,20,40,2000,10.0,0.05,0.2
16020,-4.6,3,16,20,40,2000,10.0,0.05,0.2
16025,-4.4,1,16,20,40,2000,10.0,0.05,0.2
16030,-3.7,2,16,20,40,2000,10.0,0.05,0.2
16035,-2.625,3,16,20,40,2000,10.0,0.05,0.2
16040,-4.375,1,16,20,40,2000,10.0,0.05,0.2
16045,-4.95,2,16,20,40,2000,10.0,0.05,0.2
16050,-5.3,4,16,20,40,2000,10.0,0.05,0.2
16055,-0.8,4,16,20,40,2000,10.0,0.05,0.2
16060,-5.15,1,16,20,40,2000,10.0,0.05,0.2
16065,-2.575,2,16,20,40,2000,10.0,0.05,0.2
16070,-7.45,2,16,20,40,2000,10.0,0.05,0.2
16075,-3.475,2,16,20,40,2000,10.0,0.05,0.2
16080,-2.35,2,16,20,40,2000,10.0,0.05,0.2
16085,-7.225,2,16,20,40,2000,10.0,0.05,0.2
16090,-3.2,2,16,20,40,2000,10.0,0.05,0.2
16095,0.8,2,16,20,40,2000,10.0,0.05,0.2
16100,0.125,2,16,20,40,2000,10.0,0.05,0.2
16105,-1.4,3,16,20,40,2000,10.0,0.05,0.2
16110,-1.025,3,16,20,40,2000,10.0,0.05,0.2
16115,-0.3,5,16,20,40,2000,10.0,0.05,0.2
16120,-1.325,5,16,20,40,2000,10.0,0.05,0.2
16125,-1.525,4,16,20,40,2000,10.0,0.05,0.2
16130,0.8,2,16,20,40,2000,10.0,0.05,0.2
16135,-3.55,2,16,20,40,2000,10.0,0.05,0.2
16140,0.275,3,16,20,40,2000,10.0,0.05,0.2
16145,-2.7,2,16,20,40,2000,10.0,0.05,0.2
16150,-3.1,2,16,20,40,2000,10.0,0.05,0.2
16155,-2.55,2,16,20,40,2000,10.0,0.05,0.2
16160,-0.775,3,16,20,40,2000,10.0,0.05,0.2
16165,-1.875,3,16,20,40,2000,10.0,0.05,0.2
16170,-2.925,2,16,20,40,2000,10.0,0.05,0.2
16175,-3.025,1,16,20,40,2000,10.0,0.05,0.2
16180,-1.8,2,16,20,40,2000,10.0,0.05,0.2
16185,-3.5,1,16,20,40,2000,10.0,0.05,0.2
16190,1.0,3,16,20,40,2000,10.0,0.05,0.2
16195,-0.5,2,16,20,40,2000,10.0,0.05,0.2
16200,-2.875,3,16,20,40,2000,10.0,0.05,0.2
16205,-4.85,1,16,20,40,2000,10.0,0.05,0.2
16210,-2.9,3,16,20,40,2000,10.0,0.05,0.2
16215,-6.65,3,16,20,40,2000,10.0,0.05,0.2
16220,-4.65,2,16,20,40,2000,10.0,0.05,0.2
16225,-0.6,3,16,20,40,2000,10.0,0.05,0.2
16230,-0.9,4,16,20,40,2000,10.0,0.05,0.2
16235,-0.45,2,16,20,40,2000,10.0,0.05,0.2
16240,-4.925,2,16,20,40,2000,10.0,0.05,0.2
16245,-5.0,2,16,20,40,2000,10.0,0.05,0.2
16250,-3.975,2,16,20,40,2000,10.0,0.05,0.2
16255,-0.7,4,16,20,40,2000,10.0,0.05,0.2
16260,-3.15,4,16,20,40,2000,10.0,0.05,0.2
16265,-4.125,2,16,20,40,2000,10.0,0.05,0.2
16270,-2.425,3,16,20,40,2000,10.0,0.05,0.2
16275,-5.175,1,16,20,40,2000,10.0,0.05,0.2
16280,-1.275,3,16,20,40,2000,10.0,0.05,0.2
16285,-1.825,2,16,20,40,2000,10.0,0.05,0.2
16290,-4.975,2,16,20,40,2000,10.0,0.05,0.2
16295,-1.35,2,16,20,40,2000,10.0,0.05,0.2
16300,-4.675,4,16,20,40,2000,10.0,0.05,0.2
16305,-5.275,2,16,20,40,2000,10.0,0.05,0.2
16310,-3.375,4,16,20,40,2000,10.0,0.05,0.2
16315,-0.5,3,16,20,40,2000,10.0,0.05,0.2
16320,-4.025,4,16,20,40,2000,10.0,0.05,0.2
16325,0.25,5,16,20,40,2000,10.0,0.05,0.2
16330,1.475,4,16,20,40,2000,10.0,0.05,0.2
16335,-0.65,3,16,20,40,2000,10.0,0.05,0.2
16340,-0.55,2,16,20,40,2000,10.0,0.05,0.2
16345,-3.625,1,16,20,40,2000,10.0,0.05,0.2
16350,-1.425,2,16,20,40,2000,10.0,0.05,0.2
16355,-1.275,1,16,20,40,2000,10.0,0.05,0.2
16360,-4.2,4,16,20,40,2000,10.0,0.05,0.2
16365,-3.95,2,16,20,40,2000,10.0,0.05,0.2
16370,-1.225,2,16,20,40,2000,10.0,0.05,0.2
16375,-1.575,3,16,20,40,2000,10.0,0.05,0.2
16380,-0.425,2,16,20,40,2000,10.0,0.05,0.2
16385,0.1,2,16,20,40,2000,10.0,0.05,0.2
16390,-0.1,3,16,20,40,2000,10.0,0.05,0.2
16395,-2.675,3,16,20,40,2000,10.0,0.05,0.2
16400,-3.125,3,16,20,40,2000,10.0,0.05,0.2
16405,0.025,2,16,20,40,2000,10.0,0.05,0.2
16410,1.1,2,16,20,40,2000,10.0,0.05,0.2
16415,-3.0,2,16,20,40,2000,10.0,0.05,0.2
16420,-3.575,2,16,20,40,2000,10.0,0.05,0.2
16425,-3.725,3,16,20,40,2000,10.0,0.05,0.2
16430,-2.475,2,16,20,40,2000,10.0,0.05,0.2
16435,-5.25,2,16,20,40,2000,10.0,0.05,0.2
16440,-5.775,1,16,20,40,2000,10.0,0.05,0.2
16445,-1.15,3,16,20,40,2000,10.0,0.05,0.2
16450,-0.8,3,16,20,40,2000,10.0,0.05,0.2
16455,-2.25,3,16,20,40,2000,10.0,0.05,0.2
16460,-5.3,4,16,20,40,2000,10.0,0.05,0.2
16465,-2.875,2,16,20,40,2000,10.0,0.05,0.2
16470,-1.45,3,16,20,40,2000,10.0,0.05,0.2
16475,-0.375,2,16,20,40,2000,10.0,0.05,0.2
16480,-5.875,2,16,20,40,2000,10.0,0.05,0.2
16485,-4.775,1,16,20,40,2000,10.0,0.05,0.2
16490,-0.325,3,16,20,40,2000,10.0,0.05,0.2
16495,0.125,3,16,20,40,2000,10.0,0.05,0.2
16500,-6.625,1,16,20,40,2000,10.0,0.05,0.2
16505,-2.0,2,16,20,40,2000,10.0,0.05,0.2
16510,-2.325,3,16,20,40,2000,10.0,0.05,0.2
16515,-1.075,4,16,20,40,2000,10.0,0.05,0.2
16520,-2.525,3,16,20,40,2000,10.0,0.05,0.2
16525,-1.075,4,16,20,40,2000,10.0,0.05,0.2
16530,-4.65,3,16,20,40,2000,10.0,0.05,0.2
16535,0.8,5,16,20,40,2000,10.0,0.05,0.2
16540,-3.825,3,16,20,40,2000,10.0,0.05,0.2
16545,-3.85,3,16,20,40,2000,10.0,0.05,0.2
16550,-2.0,1,16,20,40,2000,10.0,0.05,0.2
16555,-6.225,2,16,20,40,2000,10.0,0.05,0.2
16560,-3.7,3,16,20,40,2000,10.0,0.05,0.2
16565,-4.55,2,16,20,40,2000,10.0,0.05,0.2
16570,-4.55,2,16,20,40,2000,10.0,0.05,0.2
16575,-6.075,2,16,20,40,2000,10.0,0.05,0.2
16580,0.65,4,16,20,40,2000,10.0,0.05,0.2
16585,-2.9,3,16,20,40,2000,10.0,0.05,0.2
16590,-4.825,1,16,20,40,2000,10.0,0.05,0.2
16595,0.3,3,16,20,40,2000,10.0,0.05,0.2
16600,-1.75,5,16,20,40,2000,10.0,0.05,0.2
16605,0.275,4,16,20,40,2000,10.0,0.05,0.2
16610,-0.875,2,16,20,40,2000,10.0,0.05,0.2
16615,-1.825,3,16,20,40,2000,10.0,0.05,0.2
16620,0.775,4,16,20,40,2000,10.0,0.05,0.2
16625,-3.575,2,16,20,40,2000,10.0,0.05,0.2
16630,-1.575,3,16,20,40,2000,10.0,0.05,0.2
16635,-2.775,3,16,20,40,2000,10.0,0.05,0.2
16640,-0.95,2,16,20,40,2000,10.0,0.05,0.2
16645,-2.575,1,16,20,40,2000,10.0,0.05,0.2
16650,-5.475,1,16,20,40,2000,10.0,0.05,0.2
16655,-2.775,1,16,20,40,2000,10.0,0.05,0.2
16660,-1.55,2,16,20,40,2000,10.0,0.05,0.2
16665,-4.975,1,16,20,40,2000,10.0,0.05,0.2
16670,-1.175,3,16,20,40,2000,10.0,0.05,0.2
16675,-0.575,2,16,20,40,2000,10.0,0.05,0.2
16680,-2.075,3,16,20,40,2000,10.0,0.05,0.2
16685,-1.725,3,16,20,40,2000,10.0,0.05,0.2
