Generation,Current Average,Current High,Size,TurnLim,Mutations,newseedfreq,Inequity,oldvsnew,percChild,Score To Beat
57150,-23.475,24,11,100,45,0,10.0,0.05,0.2,29
57180,-7.75,24,11,100,45,0,10.0,0.05,0.2,29
57210,-20.575,24,11,100,45,0,10.0,0.05,0.2,29
57240,-15.35,13,11,100,45,0,10.0,0.05,0.2,30
57270,-9.125,16,11,100,45,0,10.0,0.05,0.2,30
57300,-18.925,16,11,100,45,0,10.0,0.05,0.2,30
57330,-15.525,16,11,100,45,0,10.0,0.05,0.2,30
57360,-10.725,17,11,100,45,0,10.0,0.05,0.2,30
57390,-3.775,17,11,100,45,0,10.0,0.05,0.2,30
57420,-15.45,17,11,100,45,0,10.0,0.05,0.2,30
57450,-5.925,17,11,100,45,0,10.0,0.05,0.2,30
57480,-34.25,17,11,100,45,0,10.0,0.05,0.2,30
57510,-2.2,17,11,100,45,0,10.0,0.05,0.2,30
57540,-12.3,18,11,100,45,0,10.0,0.05,0.2,30
57570,-29.725,18,11,100,45,0,10.0,0.05,0.2,30
57600,-6.125,18,11,100,45,0,10.0,0.05,0.2,30
57630,-15.6,18,11,100,45,0,10.0,0.05,0.2,30
57660,-13.325,18,11,100,45,0,10.0,0.05,0.2,30
57690,-9.1,18,11,100,45,0,10.0,0.05,0.2,30
57720,-18.55,18,11,100,45,0,10.0,0.05,0.2,30
57750,-9.825,18,11,100,45,0,10.0,0.05,0.2,30
57780,-9.875,18,11,100,45,0,10.0,0.05,0.2,30
57810,-12.575,18,11,100,45,0,10.0,0.05,0.2,30
57840,-8.25,18,11,100,45,0,10.0,0.05,0.2,30
57870,-8.1,18,11,100,45,0,10.0,0.05,0.2,30
57900,-11.025,18,11,100,45,0,10.0,0.05,0.2,30
57930,-8.575,18,11,100,45,0,10.0,0.05,0.2,30
57960,-3.325,18,11,100,45,0,10.0,0.05,0.2,30
57990,-11.25,18,11,100,45,0,10.0,0.05,0.2,30
58020,-1.2,18,11,100,45,0,10.0,0.05,0.2,30
58050,-24.875,18,11,100,45,0,10.0,0.05,0.2,30
58080,-21.225,18,11,100,45,0,10.0,0.05,0.2,30
58110,-12.175,18,11,100,45,0,10.0,0.05,0.2,30
58140,-16.1,18,11,100,45,0,10.0,0.05,0.2,30
58170,-6.775,18,11,100,45,0,10.0,0.05,0.2,30
58200,-9.2,18,11,100,45,0,10.0,0.05,0.2,30
58230,1.05,18,11,100,45,0,10.0,0.05,0.2,30
58260,-17.125,18,11,100,45,0,10.0,0.05,0.2,30
58290,-17.225,18,11,100,45,0,10.0,0.05,0.2,30
58320,-11.15,18,11,100,45,0,10.0,0.05,0.2,30
58350,-5.675,18,11,100,45,0,10.0,0.05,0.2,30
58380,-3.65,18,11,100,45,0,10.0,0.05,0.2,30
58410,-3.55,18,11,100,45,0,10.0,0.05,0.2,30
58440,-13.225,18,11,100,45,0,10.0,0.05,0.2,30
58470,-27.075,18,11,100,45,0,10.0,0.05,0.2,30
58500,-9.025,18,11,100,45,0,10.0,0.05,0.2,30
58530,1.3,18,11,100,45,0,10.0,0.05,0.2,30
58560,-5.5,18,11,100,45,0,10.0,0.05,0.2,30
58590,-25.8,18,11,100,45,0,10.0,0.05,0.2,30
58620,-17.375,18,11,100,45,0,10.0,0.05,0.2,30
58650,-25.425,18,11,100,45,0,10.0,0.05,0.2,30
58680,-18.475,18,11,100,45,0,10.0,0.05,0.2,30
58710,-11.45,18,11,100,45,0,10.0,0.05,0.2,30
58740,-14.65,18,11,100,45,0,10.0,0.05,0.2,30
58770,-11.075,18,11,100,45,0,10.0,0.05,0.2,30
58800,-13.025,18,11,100,45,0,10.0,0.05,0.2,30
58830,-13.425,18,11,100,45,0,10.0,0.05,0.2,30
58860,-13.35,18,11,100,45,0,10.0,0.05,0.2,30
58890,-3.2,18,11,100,45,0,10.0,0.05,0.2,30
58920,-14.6,18,11,100,45,0,10.0,0.05,0.2,30
58950,-7.5,18,11,100,45,0,10.0,0.05,0.2,30
58980,-6.475,18,11,100,45,0,10.0,0.05,0.2,30
59010,-21.725,18,11,100,45,0,10.0,0.05,0.2,30
59040,-8.9,18,11,100,45,0,10.0,0.05,0.2,30
59070,-13.125,18,11,100,45,0,10.0,0.05,0.2,30
59100,-12.375,18,11,100,45,0,10.0,0.05,0.2,30
59130,-14.5,18,11,100,45,0,10.0,0.05,0.2,30
59160,-11.175,18,11,100,45,0,10.0,0.05,0.2,30
59190,-16.125,18,11,100,45,0,10.0,0.05,0.2,30
59220,-20.15,18,11,100,45,0,10.0,0.05,0.2,30
59250,-3.7,18,11,100,45,0,10.0,0.05,0.2,30
59280,-16.55,18,11,100,45,0,10.0,0.05,0.2,30
59310,-3.875,18,11,100,45,0,10.0,0.05,0.2,30
59340,-14.575,18,11,100,45,0,10.0,0.05,0.2,30
59370,-1.625,18,11,100,45,0,10.0,0.05,0.2,30
59400,-13.3,18,11,100,45,0,10.0,0.05,0.2,30
59430,-10.15,18,11,100,45,0,10.0,0.05,0.2,30
59460,-27.5,20,11,100,45,0,10.0,0.05,0.2,30
59490,-10.875,20,11,100,45,0,10.0,0.05,0.2,30
59520,-22.025,20,11,100,45,0,10.0,0.05,0.2,30
59550,1.475,20,11,100,45,0,10.0,0.05,0.2,30
59580,-14.975,20,11,100,45,0,10.0,0.05,0.2,30
59610,-11.5,20,11,100,45,0,10.0,0.05,0.2,30
59640,-19.025,21,11,100,45,0,10.0,0.05,0.2,30
59670,-1.3,21,11,100,45,0,10.0,0.05,0.2,30
59700,-30.025,21,11,100,45,0,10.0,0.05,0.2,30
59730,-15.225,21,11,100,45,0,10.0,0.05,0.2,30
59760,-12.05,21,11,100,45,0,10.0,0.05,0.2,30
59790,-18.225,21,11,100,45,0,10.0,0.05,0.2,30
59820,-8.375,21,11,100,45,0,10.0,0.05,0.2,30
59850,-9.9,21,11,100,45,0,10.0,0.05,0.2,30
59880,1.05,21,11,100,45,0,10.0,0.05,0.2,30
59910,1.05,21,11,100,45,0,10.0,0.05,0.2,30
59940,-2.775,21,11,100,45,0,10.0,0.05,0.2,30
59970,-8.0,21,11,100,45,0,10.0,0.05,0.2,30
60000,-17.65,21,11,100,45,0,10.0,0.05,0.2,30
60030,-16.275,21,11,100,45,0,10.0,0.05,0.2,30
60060,-8.625,21,11,100,45,0,10.0,0.05,0.2,30
60090,-1.45,21,11,100,45,0,10.0,0.05,0.2,30
60120,-10.35,21,11,100,45,0,10.0,0.05,0.2,30
60150,-14.325,21,11,100,45,0,10.0,0.05,0.2,30
60180,-3.525,21,11,100,45,0,10.0,0.05,0.2,30
60210,-5.925,21,11,100,45,0,10.0,0.05,0.2,30
60240,-17.55,21,11,100,45,0,10.0,0.05,0.2,30
60270,-3.95,21,11,100,45,0,10.0,0.05,0.2,30
60300,-13.8,21,11,100,45,0,10.0,0.05,0.2,30
60330,-11.825,21,11,100,45,0,10.0,0.05,0.2,30
60360,-3.025,21,11,100,45,0,10.0,0.05,0.2,30
60390,0.725,21,11,100,45,0,10.0,0.05,0.2,30
60420,-16.125,21,11,100,45,0,10.0,0.05,0.2,30
60450,-1.225,21,11,100,45,0,10.0,0.05,0.2,30
60480,-10.025,21,11,100,45,0,10.0,0.05,0.2,30
60510,-15.7,21,11,100,45,0,10.0,0.05,0.2,30
60540,-7.625,21,11,100,45,0,10.0,0.05,0.2,30
60570,-6.175,21,11,100,45,0,10.0,0.05,0.2,30
60600,-8.75,21,11,100,45,0,10.0,0.05,0.2,30
60630,-8.625,21,11,100,45,0,10.0,0.05,0.2,30
60660,-11.375,21,11,100,45,0,10.0,0.05,0.2,30
60690,-20.15,21,11,100,45,0,10.0,0.05,0.2,30
60720,-14.95,21,11,100,45,0,10.0,0.05,0.2,30
60750,-13.675,21,11,100,45,0,10.0,0.05,0.2,30
60780,-3.175,21,11,100,45,0,10.0,0.05,0.2,30
60810,-12.475,21,11,100,45,0,10.0,0.05,0.2,30
60840,-13.275,21,11,100,45,0,10.0,0.05,0.2,30
60870,-17.775,21,11,100,45,0,10.0,0.05,0.2,30
60900,-9.5,21,11,100,45,0,10.0,0.05,0.2,30
60930,-11.2,21,11,100,45,0,10.0,0.05,0.2,30
60960,-7.95,21,11,100,45,0,10.0,0.05,0.2,30
60990,-12.425,21,11,100,45,0,10.0,0.05,0.2,30
61020,-17.45,21,11,100,45,0,10.0,0.05,0.2,30
61050,-18.45,21,11,100,45,0,10.0,0.05,0.2,30
61080,-14.3,21,11,100,45,0,10.0,0.05,0.2,30
61110,-7.05,21,11,100,45,0,10.0,0.05,0.2,30
61140,-17.45,21,11,100,45,0,10.0,0.05,0.2,30
61170,-19.45,21,11,100,45,0,10.0,0.05,0.2,30
61200,-10.525,21,11,100,45,0,10.0,0.05,0.2,30
61230,-3.3,21,11,100,45,0,10.0,0.05,0.2,30
61260,-26.175,21,11,100,45,0,10.0,0.05,0.2,30
61290,-20.9,21,11,100,45,0,10.0,0.05,0.2,30
61320,-13.675,21,11,100,45,0,10.0,0.05,0.2,30
61350,-10.625,21,11,100,45,0,10.0,0.05,0.2,30
61380,-14.3,21,11,100,45,0,10.0,0.05,0.2,30
61410,-18.4,21,11,100,45,0,10.0,0.05,0.2,30
61440,-8.8,21,11,100,45,0,10.0,0.05,0.2,30
61470,-13.0,21,11,100,45,0,10.0,0.05,0.2,30
61500,-1.2,21,11,100,45,0,10.0,0.05,0.2,30
61530,-8.65,21,11,100,45,0,10.0,0.05,0.2,30
61560,-11.175,21,11,100,45,0,10.0,0.05,0.2,30
61590,-13.05,21,11,100,45,0,10.0,0.05,0.2,30
61620,-2.475,21,11,100,45,0,10.0,0.05,0.2,30
61650,-14.7,21,11,100,45,0,10.0,0.05,0.2,30
61680,-14.7,21,11,100,45,0,10.0,0.05,0.2,30
61710,-15.45,21,11,100,45,0,10.0,0.05,0.2,30
61740,-9.1,21,11,100,45,0,10.0,0.05,0.2,30
61770,-11.0,21,11,100,45,0,10.0,0.05,0.2,30
61800,-14.6,21,11,100,45,0,10.0,0.05,0.2,30
61830,-22.175,21,11,100,45,0,10.0,0.05,0.2,30
61860,-16.75,21,11,100,45,0,10.0,0.05,0.2,30
61890,-10.35,21,11,100,45,0,10.0,0.05,0.2,30
61920,-5.85,21,11,100,45,0,10.0,0.05,0.2,30
61950,-24.925,21,11,100,45,0,10.0,0.05,0.2,30
61980,-14.65,21,11,100,45,0,10.0,0.05,0.2,30
62010,-6.225,21,11,100,45,0,10.0,0.05,0.2,30
62040,-22.225,21,11,100,45,0,10.0,0.05,0.2,30
62070,-6.225,21,11,100,45,0,10.0,0.05,0.2,30
62100,-3.775,21,11,100,45,0,10.0,0.05,0.2,30
62130,-8.475,21,11,100,45,0,10.0,0.05,0.2,30
62160,-13.475,21,11,100,45,0,10.0,0.05,0.2,30
62190,-12.25,21,11,100,45,0,10.0,0.05,0.2,30
62220,-32.725,21,11,100,45,0,10.0,0.05,0.2,30
62250,-11.7,21,11,100,45,0,10.0,0.05,0.2,30
62280,-1.25,21,11,100,45,0,10.0,0.05,0.2,30
62310,-33.825,21,11,100,45,0,10.0,0.05,0.2,30
62340,-17.325,21,11,100,45,0,10.0,0.05,0.2,30
62370,-2.9,21,11,100,45,0,10.0,0.05,0.2,30
62400,-28.975,21,11,100,45,0,10.0,0.05,0.2,30
62430,-34.375,21,11,100,45,0,10.0,0.05,0.2,30
62460,-12.85,21,11,100,45,0,10.0,0.05,0.2,30
62490,-1.65,21,11,100,45,0,10.0,0.05,0.2,30
62520,-10.65,21,11,100,45,0,10.0,0.05,0.2,30
62550,-7.675,21,11,100,45,0,10.0,0.05,0.2,30
62580,-16.6,21,11,100,45,0,10.0,0.05,0.2,30
62610,-8.65,21,11,100,45,0,10.0,0.05,0.2,30
62640,-6.3,21,11,100,45,0,10.0,0.05,0.2,30
62670,-9.925,21,11,100,45,0,10.0,0.05,0.2,30
62700,-37.3,21,11,100,45,0,10.0,0.05,0.2,30
62730,-14.625,21,11,100,45,0,10.0,0.05,0.2,30
62760,-1.1,21,11,100,45,0,10.0,0.05,0.2,30
62790,-3.675,21,11,100,45,0,10.0,0.05,0.2,30
62820,-8.775,21,11,100,45,0,10.0,0.05,0.2,30
62850,-6.875,21,11,100,45,0,10.0,0.05,0.2,30
62880,-14.65,21,11,100,45,0,10.0,0.05,0.2,30
62910,-15.55,21,11,100,45,0,10.0,0.05,0.2,30
62940,-10.875,21,11,100,45,0,10.0,0.05,0.2,30
62970,-6.25,21,11,100,45,0,10.0,0.05,0.2,30
63000,-14.5,21,11,100,45,0,10.0,0.05,0.2,30
63030,-10.5,21,11,100,45,0,10.0,0.05,0.2,30
63060,-14.975,21,11,100,45,0,10.0,0.05,0.2,30
63090,-17.3,21,11,100,45,0,10.0,0.05,0.2,30
63120,-15.825,21,11,100,45,0,10.0,0.05,0.2,30
63150,-10.75,21,11,100,45,0,10.0,0.05,0.2,30
63180,-7.35,21,11,100,45,0,10.0,0.05,0.2,30
63210,-16.675,21,11,100,45,0,10.0,0.05,0.2,30
63240,-5.875,7,11,100,45,0,10.0,0.05,0.2,31
63270,-11.925,7,11,100,45,0,10.0,0.05,0.2,31
63300,-9.225,10,11,100,45,0,10.0,0.05,0.2,31
63330,-1.65,10,11,100,45,0,10.0,0.05,0.2,31
63360,-11.675,10,11,100,45,0,10.0,0.05,0.2,31
63390,-25.775,10,11,100,45,0,10.0,0.05,0.2,31
63420,-21.7,10,11,100,45,0,10.0,0.05,0.2,31
63450,-30.525,10,11,100,45,0,10.0,0.05,0.2,31
63480,-5.825,10,11,100,45,0,10.0,0.05,0.2,31
63510,-0.175,10,11,100,45,0,10.0,0.05,0.2,31
63540,-10.875,12,11,100,45,0,10.0,0.05,0.2,31
63570,-9.125,13,11,100,45,0,10.0,0.05,0.2,31
63600,-12.05,13,11,100,45,0,10.0,0.05,0.2,31
63630,-18.05,13,11,100,45,0,10.0,0.05,0.2,31
63660,-21.575,13,11,100,45,0,10.0,0.05,0.2,31
63690,-9.175,13,11,100,45,0,10.0,0.05,0.2,31
63720,-23.375,13,11,100,45,0,10.0,0.05,0.2,31
63750,-15.25,13,11,100,45,0,10.0,0.05,0.2,31
63780,-7.525,13,11,100,45,0,10.0,0.05,0.2,31
63810,-24.775,13,11,100,45,0,10.0,0.05,0.2,31
63840,-13.925,13,11,100,45,0,10.0,0.05,0.2,31
63870,-21.075,13,11,100,45,0,10.0,0.05,0.2,31
63900,-15.7,13,11,100,45,0,10.0,0.05,0.2,31
63930,-10.125,13,11,100,45,0,10.0,0.05,0.2,31
63960,-21.825,13,11,100,45,0,10.0,0.05,0.2,31
63990,-14.575,13,11,100,45,0,10.0,0.05,0.2,31
64020,-4.325,13,11,100,45,0,10.0,0.05,0.2,31
64050,-5.175,13,11,100,45,0,10.0,0.05,0.2,31
64080,-10.1,13,11,100,45,0,10.0,0.05,0.2,31
64110,-27.45,13,11,100,45,0,10.0,0.05,0.2,31
64140,-21.6,13,11,100,45,0,10.0,0.05,0.2,31
64170,-12.775,13,11,100,45,0,10.0,0.05,0.2,31
64200,-23.1,13,11,100,45,0,10.0,0.05,0.2,31
64230,-4.55,13,11,100,45,0,10.0,0.05,0.2,31
64260,-13.575,13,11,100,45,0,10.0,0.05,0.2,31
64290,-8.925,13,11,100,45,0,10.0,0.05,0.2,31
64320,-10.575,13,11,100,45,0,10.0,0.05,0.2,31
64350,-11.95,13,11,100,45,0,10.0,0.05,0.2,31
64380,-15.75,13,11,100,45,0,10.0,0.05,0.2,31
64410,-13.075,13,11,100,45,0,10.0,0.05,0.2,31
64440,-17.95,13,11,100,45,0,10.0,0.05,0.2,31
64470,-20.825,13,11,100,45,0,10.0,0.05,0.2,31
64500,-1.775,13,11,100,45,0,10.0,0.05,0.2,31
64530,-22.975,13,11,100,45,0,10.0,0.05,0.2,31
64560,-4.2,13,11,100,45,0,10.0,0.05,0.2,31
64590,-20.35,13,11,100,45,0,10.0,0.05,0.2,31
64620,-9.275,13,11,100,45,0,10.0,0.05,0.2,31
64650,-6.55,13,11,100,45,0,10.0,0.05,0.2,31
64680,-24.725,13,11,100,45,0,10.0,0.05,0.2,31
64710,-8.6,13,11,100,45,0,10.0,0.05,0.2,31
64740,-18.5,13,11,100,45,0,10.0,0.05,0.2,31
64770,-33.5,13,11,100,45,0,10.0,0.05,0.2,31
64800,-11.075,13,11,100,45,0,10.0,0.05,0.2,31
64830,-21.975,13,11,100,45,0,10.0,0.05,0.2,31
64860,-16.05,13,11,100,45,0,10.0,0.05,0.2,31
64890,-11.25,13,11,100,45,0,10.0,0.05,0.2,31
64920,-4.2,13,11,100,45,0,10.0,0.05,0.2,31
64950,-13.175,13,11,100,45,0,10.0,0.05,0.2,31
64980,-5.45,13,11,100,45,0,10.0,0.05,0.2,31
65010,-16.15,13,11,100,45,0,10.0,0.05,0.2,31
65040,-10.95,13,11,100,45,0,10.0,0.05,0.2,31
65070,-12.575,14,11,100,45,0,10.0,0.05,0.2,31
65100,-9.025,14,11,100,45,0,10.0,0.05,0.2,31
65130,-24.95,14,11,100,45,0,10.0,0.05,0.2,31
65160,-6.475,14,11,100,45,0,10.0,0.05,0.2,31
65190,-20.5,14,11,100,45,0,10.0,0.05,0.2,31
65220,-18.025,14,11,100,45,0,10.0,0.05,0.2,31
65250,-20.25,14,11,100,45,0,10.0,0.05,0.2,31
65280,-13.05,14,11,100,45,0,10.0,0.05,0.2,31
65310,-6.025,14,11,100,45,0,10.0,0.05,0.2,31
65340,-10.3,15,11,100,45,0,10.0,0.05,0.2,31
65370,-13.075,15,11,100,45,0,10.0,0.05,0.2,31
65400,-19.875,15,11,100,45,0,10.0,0.05,0.2,31
65430,-16.05,15,11,100,45,0,10.0,0.05,0.2,31
65460,-13.125,15,11,100,45,0,10.0,0.05,0.2,31
65490,-9.25,15,11,100,45,0,10.0,0.05,0.2,31
65520,-5.825,15,11,100,45,0,10.0,0.05,0.2,31
65550,-15.65,15,11,100,45,0,10.0,0.05,0.2,31
65580,-17.95,15,11,100,45,0,10.0,0.05,0.2,31
65610,-20.825,15,11,100,45,0,10.0,0.05,0.2,31
65640,-20.95,15,11,100,45,0,10.0,0.05,0.2,31
65670,-1.65,15,11,100,45,0,10.0,0.05,0.2,31
65700,-15.675,15,11,100,45,0,10.0,0.05,0.2,31
65730,-16.925,15,11,100,45,0,10.0,0.05,0.2,31
65760,-8.6,15,11,100,45,0,10.0,0.05,0.2,31
65790,-12.475,15,11,100,45,0,10.0,0.05,0.2,31
65820,-9.925,15,11,100,45,0,10.0,0.05,0.2,31
65850,-7.975,15,11,100,45,0,10.0,0.05,0.2,31
65880,-5.575,15,11,100,45,0,10.0,0.05,0.2,31
65910,-19.075,15,11,100,45,0,10.0,0.05,0.2,31
65940,-13.6,15,11,100,45,0,10.0,0.05,0.2,31
65970,-31.6,15,11,100,45,0,10.0,0.05,0.2,31
66000,-11.725,15,11,100,45,0,10.0,0.05,0.2,31
66030,-16.375,15,11,100,45,0,10.0,0.05,0.2,31
66060,-10.65,15,11,100,45,0,10.0,0.05,0.2,31
66090,-17.975,15,11,100,45,0,10.0,0.05,0.2,31
66120,-21.75,16,11,100,45,0,10.0,0.05,0.2,31
66150,-13.3,16,11,100,45,0,10.0,0.05,0.2,31
66180,-15.875,16,11,100,45,0,10.0,0.05,0.2,31
66210,-15.45,16,11,100,45,0,10.0,0.05,0.2,31
66240,-13.05,16,11,100,45,0,10.0,0.05,0.2,31
66270,-22.825,16,11,100,45,0,10.0,0.05,0.2,31
66300,-20.475,16,11,100,45,0,10.0,0.05,0.2,31
66330,-12.725,16,11,100,45,0,10.0,0.05,0.2,31
66360,-27.6,16,11,100,45,0,10.0,0.05,0.2,31
66390,-9.0,16,11,100,45,0,10.0,0.05,0.2,31
66420,-8.375,16,11,100,45,0,10.0,0.05,0.2,31
66450,-9.275,16,11,100,45,0,10.0,0.05,0.2,31
66480,-9.85,16,11,100,45,0,10.0,0.05,0.2,31
66510,-16.15,16,11,100,45,0,10.0,0.05,0.2,31
66540,-16.375,16,11,100,45,0,10.0,0.05,0.2,31
66570,-25.225,16,11,100,45,0,10.0,0.05,0.2,31
66600,-10.375,16,11,100,45,0,10.0,0.05,0.2,31
66630,-4.1,16,11,100,45,0,10.0,0.05,0.2,31
66660,-19.575,16,11,100,45,0,10.0,0.05,0.2,31
66690,-15.575,16,11,100,45,0,10.0,0.05,0.2,31
66720,-7.95,16,11,100,45,0,10.0,0.05,0.2,31
66750,-8.175,16,11,100,45,0,10.0,0.05,0.2,31
66780,-1.7,16,11,100,45,0,10.0,0.05,0.2,31
66810,-14.025,16,11,100,45,0,10.0,0.05,0.2,31
66840,-9.65,16,11,100,45,0,10.0,0.05,0.2,31
66870,-6.5,16,11,100,45,0,10.0,0.05,0.2,31
66900,-9.675,16,11,100,45,0,10.0,0.05,0.2,31
66930,-8.05,16,11,100,45,0,10.0,0.05,0.2,31
66960,-6.275,16,11,100,45,0,10.0,0.05,0.2,31
66990,-5.375,16,11,100,45,0,10.0,0.05,0.2,31
67020,-10.175,16,11,100,45,0,10.0,0.05,0.2,31
67050,-4.7,16,11,100,45,0,10.0,0.05,0.2,31
67080,-6.0,16,11,100,45,0,10.0,0.05,0.2,31
67110,-13.975,16,11,100,45,0,10.0,0.05,0.2,31
67140,-19.975,16,11,100,45,0,10.0,0.05,0.2,31
67170,-6.15,16,11,100,45,0,10.0,0.05,0.2,31
67200,-13.35,16,11,100,45,0,10.0,0.05,0.2,31
67230,-26.575,16,11,100,45,0,10.0,0.05,0.2,31
67260,-3.875,16,11,100,45,0,10.0,0.05,0.2,31
67290,-13.075,16,11,100,45,0,10.0,0.05,0.2,31
67320,-12.075,16,11,100,45,0,10.0,0.05,0.2,31
67350,-12.8,16,11,100,45,0,10.0,0.05,0.2,31
67380,-23.225,16,11,100,45,0,10.0,0.05,0.2,31
67410,-35.925,16,11,100,45,0,10.0,0.05,0.2,31
67440,-7.3,16,11,100,45,0,10.0,0.05,0.2,31
